ID,type
"gi|1572539454|emb|VDD88768.1| RuBisCO long chain, Form III-like [uncultured archaeon]",III-like
"gi|1572539592|emb|VDD88875.1| RuBisCO long chain, Form III-like [uncultured archaeon]",III-like
"TARA_039.SAMEA2620106.270.0.1-0.22_774_36 /annotation=ribulose bisphosphate carboxylase, type III (EC:4.1.1.39) /ngenes=45",III-like
"TARA_039.SAMEA2620106.270.0.1-0.22_881_30 /annotation=ribulose bisphosphate carboxylase, type III (EC:4.1.1.39) /domain=Archaea /phylum=Pacearchaeota",III-like
"TARA_037.SAMEA2619974.600.0.1-0.22_59_62 /annotation=ribulose bisphosphate carboxylase, type III (EC:4.1.1.39) /domain=Archaea",III-like
rifcsphigho2_02_scaffold_900_36,III-like
"gi|1572540153|emb|VDD89131.1| RuBisCO long chain, Form III-like [uncultured archaeon]",III-like
"gi|1572540007|emb|VDD89032.1| RuBisCO long chain, Form III-like [uncultured archaeon]",III-like
"gi|1572539398|emb|VDD88724.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"gi|1572539390|emb|VDD88720.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"RIFCSPHIGHO2_02_FULL_OP11_39_11_rifcsphigho2_02_scaffold_11740_29 ribulose bisphosphate carboxylase, type III; K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFCSPHIGHO2_02_FULL_OP11_Gottesmanbacteria_39_11_curated id=87856221 bin=""Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_02_FULL_39_11"" species=RIFCSPHIGHO2_02_FULL_OP11_Gottesmanbacteria_39_11_curated genus=unknown taxon_order=unknown taxon_class=Gottesmanbacteria phylum=Microgenomates organism_tax=RIFCSPHIGHO2_02_FULL_OP11_Gottesmanbacteria_39_11_curated",III-like
"RIFCSPLOWO2_02_FULL_GWA2_OP11_40_10_rifcsplowo2_02_scaffold_595_29 ribulose bisphosphate carboxylase, type III; K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFCSPHIGHO2_12_FULL_OP11_Gottemanbacteria_40_13_curated id=88636646 bin=""Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_02_FULL_40_10"" species=RIFCSPHIGHO2_12_FULL_OP11_Gottemanbacteria_40_13_curated genus=unknown taxon_order=unknown taxon_class=Gottesmanbacteria phylum=Microgenomates organism_tax=RIFCSPHIGHO2_12_FULL_OP11_Gottemanbacteria_40_13_curated, Gottesmanbacteria, Microgenomates, Bacteria",III-like
"gi|1572539452|emb|VDD88767.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"RIFCSPHIGHO2_02_FULL_OP11_39_14_rifcsphigho2_02_scaffold_3431_21 ribulose bisphosphate carboxylase, type III; K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFCSPHIGHO2_02_FULL_OP11_Gottesmanbacteria_39_14_curated id=87861008 bin=""Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_02_FULL_39_14"" species=RIFCSPHIGHO2_02_FULL_OP11_Gottesmanbacteria_39_14_curated genus=unknown taxon_order=unknown taxon_class=Gottesmanbacteria phylum=Microgenomates organism_tax=RIFCSPHIGHO2_02_FULL_OP11_Gottesmanbacteria_39_14_curated",III-like
"RBG_16_OP11_37_8_RBG_16_scaffold_34109_9 ribulose bisphosphate carboxylase, type III; K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RBG_16_OP11_Gottesmanbacteria_37_8_curated id=87148575 bin=""Candidatus Gottesmanbacteria bacterium RBG_16_37_8"" species=RBG_16_OP11_Gottesmanbacteria_37_8_curated genus=unknown taxon_order=unknown taxon_class=Gottesmanbacteria phylum=Microgenomates organism_tax=RBG_16_OP11_Gottesmanbacteria_37_8_curated",III-like
"gi|1572540037|emb|VDD89053.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"gi|1572539426|emb|VDD88750.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"gi|1572539953|emb|VDD88984.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"gi|1572539929|emb|VDD88965.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"gi|523387592|emb|CDF56957.1| green-like rubisco-1,5-bisphosphate carboxylase/oxygenease form I [uncultured bacterium]",1A-Prok
"TARA_025.SAMEA2619782.50.0.22-1.6_9889_1 /annotation=ribulose 1,5-bisphosphate carboxylase/domain=Bacteria /phylum=Proteobacteria /class=Gammaproteobacteria",1A-Prok
TARA_039.SAMEA2620097.270.0.22-1.6_1477498_28 /annotation=ribulose bisophosphate carboxylase/domain=Bacteria /phylum=Proteobacteria,1A-Prok
TARA_123.SAMEA2622733.150.0.22-3_1375516_1 /annotation=Ribulose bisphosphate carboxylase large chain 2/domain=Bacteria /phylum=Proteobacteria /class=Alphaproteobacteria /order=Rhizobiales /family=Bradyrhizobiaceae /genus=Bradyrhizobium /species=Bradyrhizobium sp. ORS 278,1A-Prok
Alkalilimnicola_ehrlichii_YP_74366_REF,1A-Prok
"RIFCSPLOWO2_12_FULL_Betaproteobacteria_68_19_rifcsplowo2_12_scaffold_25173_2 ribulose bisphosphate carboxylase large chain; K01601 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] Tax=RIFCSPLOWO2_12_FULL_Betaproteobacteria_68_19_curated id=88932315 bin=""Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_68_19"" species=RIFCSPLOWO2_12_FULL_Betaproteobacteria_68_19_curated genus=unknown taxon_order=unknown taxon_class=Betaproteobacteria phylum=Proteobacteria organism_tax=RIFCSPLOWO2_12_FULL_Betaproteobacteria_68_19_curated",1A-Prok
"gi|499824081|ref|WP_011504815.1| Ribulose bisphosphate carboxylase large chain 3 [Nitrobacter hamburgensis] >gi|115502577|sp|Q1QFS0.1|RBL1C_NITHX RecName: Full=Ribulose bisphosphate carboxylase large chain 3; Short=RuBisCO large subunit 3 >gi|91802553|gb|ABE64927.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (plasmid) [Nitrobacter hamburgensis X14]",1A-Prok
gi|636790243|ref|WP_024326282.1| form I ribulose bisphosphate carboxylase large subunit [Thioalkalivibrio sp. AKL19],1A-Prok
gi|1057239960|ref|WP_068610116.1| form I ribulose bisphosphate carboxylase large subunit [Tepidimonas fonticaldi] >gi|1040037130|gb|OBS29851.1| ribulose-bisphosphate carboxylase large subunit [Tepidimonas fonticaldi],1A-Prok
gi|502799337|ref|WP_013034313.1| form I ribulose bisphosphate carboxylase large subunit [Nitrosococcus halophilus] >gi|291582007|gb|ADE16464.1| Ribulose-bisphosphate carboxylase [Nitrosococcus halophilus Nc 4],1A-Prok
gi|1175982753|gb|OQW92429.1| ribulose-bisphosphate carboxylase large subunit [Beggiatoa sp. IS2],1A-Prok
gi|1383195828|ref|WP_108365193.1| form I ribulose bisphosphate carboxylase large subunit [Limnohabitans sp. Bal53] >gi|1379459699|gb|PUE39729.1| ribulose-bisphosphate carboxylase large subunit [Limnohabitans sp. Bal53],1A-Prok
gi|1176247365|gb|OQY55332.1| ribulose-bisphosphate carboxylase large subunit [Beggiatoa sp. 4572_84] >gi|1490295595|gb|RKZ55736.1| ribulose-bisphosphate carboxylase large subunit [Gammaproteobacteria bacterium],1A-Prok
"gi|1184655795|ref|WP_085216190.1| form I ribulose bisphosphate carboxylase large subunit [Methylomagnum ishizawai] >gi|1182710621|emb|SMF94548.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Methylomagnum ishizawai]",1A-Prok
"gi|500250684|ref|WP_011911026.1| Ribulose bisphosphate carboxylase large chain 2 [Rhodobacter sphaeroides] >gi|218525912|sp|A4WZV1.1|RBL2_RHOS5 RecName: Full=Ribulose bisphosphate carboxylase large chain 2; Short=RuBisCO large subunit 2 >gi|145558304|gb|ABP72915.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (plasmid) [Rhodobacter sphaeroides ATCC 17025]",1A-Prok
"gi|260751783|gb|ACX49107.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Thiohalorhabdus denitrificans]",1A-Prok
"gi|523387064|emb|CDF56924.1| green-like rubisco-1,5-bisphosphate carboxylase/oxygenease form I [uncultured bacterium]",1A-Prok
TARA_112.SAMEA2622568.696.0.22-3_4274_7 /annotation=Ribulose bisphosphate carboxylase large chain 2/domain=Bacteria /phylum=Proteobacteria /class=Alphaproteobacteria,1A-Prok
gi|1247405553|gb|PCI64930.1| ribulose-bisphosphate carboxylase large subunit [Thiotrichaceae bacterium] >gi|1247411854|gb|PCI71106.1| ribulose-bisphosphate carboxylase large subunit [Thiotrichaceae bacterium],1A-Prok
gi|1082664810|gb|OFZ89168.1| ribulose-bisphosphate carboxylase large subunit [Betaproteobacteria bacterium RBG_16_64_18] >gi|1082684968|gb|OGA07839.1| ribulose-bisphosphate carboxylase large subunit [Betaproteobacteria bacterium RIFCSPLOWO2_02_FULL_65_20] >gi|1082717330|gb|OGA37609.1| ribulose-bisphosphate carboxylase large subunit [Betaproteobacteria bacterium RIFCSPLOWO2_12_FULL_65_110],1A-Prok
gi|1498177083|gb|RMG34468.1| form I ribulose bisphosphate carboxylase large subunit [Gammaproteobacteria bacterium],1A-Prok
gi|1232584337|gb|OYY24703.1| ribulose-bisphosphate carboxylase large subunit [Thiotrichales bacterium 35-46-9] >gi|1232675939|gb|OYZ07446.1| ribulose-bisphosphate carboxylase large subunit [Thiotrichales bacterium 16-46-22] >gi|1232888439|gb|OZA97061.1| ribulose-bisphosphate carboxylase large subunit [Thiotrichales bacterium 34-46-19],1A-Prok
gi|1313465151|dbj|GBE43454.1| ribulose bisphosphate carboxylase large chain 1 [bacterium BMS3Bbin10],1A-Prok
gi|1270430327|gb|PHS23106.1| ribulose-bisphosphate carboxylase large subunit [Robiginitomaculum sp.],1A-Prok
"gi|664643789|gb|AIF31468.1| ribulose-1,5-bisphosphate carboxylase/oxygenase form I large subunit [uncultured bacterium]",1A-Prok
"gi|664643925|gb|AIF31536.1| ribulose-1,5-bisphosphate carboxylase/oxygenase form I large subunit [uncultured bacterium]",1A-Prok
"gi|931475055|gb|KPK56475.1| ribulose 1,5-bisphosphate carboxylase [Gammaproteobacteria bacterium SG8_31]",1A-Prok
gi|3183148|sp|Q59458.1|RBL1A_HYDMR RecName: Full=Ribulose bisphosphate carboxylase large chain 1; Short=RuBisCO large subunit 1 >gi|599561|dbj|BAA07729.1| ribulose-biphosphate carboxylase large subunit [Hydrogenovibrio marinus],1A-Prok
"gi|500137840|ref|WP_011813845.1| form I ribulose bisphosphate carboxylase large subunit [Halorhodospira halophila] >gi|158514013|sp|A1WVW0.1|RBL_HALHL RecName: Full=Ribulose bisphosphate carboxylase large chain; Short=RuBisCO large subunit >gi|121589242|gb|ABM61822.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Halorhodospira halophila SL1]",1A-Prok
gi|663630041|ref|WP_030436772.1| form I ribulose bisphosphate carboxylase large subunit [Actinoplanes subtropicus],1A-Prok
"gi|664643911|gb|AIF31529.1| ribulose-1,5-bisphosphate carboxylase/oxygenase form I large subunit [uncultured bacterium]",1A-Prok
"gi|262293424|gb|ACT31587.2| P2 ribulose-1,5-bisphosphate carboxylase/oxygenase form IA large subunit [Acidithiomicrobium sp. P2]",1A-Prok
gi|801012442|ref|WP_046022280.1| form I ribulose bisphosphate carboxylase large subunit [Magnetospira sp. QH-2] >gi|578038095|emb|CCQ75096.1| Ribulose bisphosphate carboxylase large subunit [Magnetospira sp. QH-2],1A-Prok
gi|1221592434|ref|WP_089723962.1| form I ribulose bisphosphate carboxylase large subunit [Candidatus Thiosymbion oneisti],1A-Prok
"gi|523387361|emb|CDF56943.1| green-like rubisco-1,5-bisphosphate carboxylase/oxygenease form I [uncultured bacterium]",1A-Prok
"gi|523387561|emb|CDF56954.1| green-like rubisco-1,5-bisphosphate carboxylase/oxygenease form I [uncultured bacterium]",1A-Prok
"gi|664643899|gb|AIF31523.1| ribulose-1,5-bisphosphate carboxylase/oxygenase form I large subunit [uncultured bacterium]",1A-Prok
"gi|523387483|emb|CDF56951.1| green-like rubisco-1,5-bisphosphate carboxylase/oxygenease form I [uncultured bacterium]",1A-Prok
"gi|499424994|ref|WP_011112458.1| form I ribulose bisphosphate carboxylase large subunit [Nitrosomonas europaea] >gi|81584600|sp|Q82TG6.1|RBL_NITEU RecName: Full=Ribulose bisphosphate carboxylase large chain; Short=RuBisCO large subunit >gi|30180910|emb|CAD85832.1| Ribulose bisphosphate carboxylase, large chain [Nitrosomonas europaea ATCC 19718] >gi|1000288660|gb|KXK50080.1| ribulose bisophosphate carboxylase [Nitrosomonas europaea] >gi|1088777072|emb|SDW56531.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Nitrosomonas europaea] >gi|1094284910|emb|SET17520.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Nitrosomonas europaea] >gi|1152116577|emb|SJZ67841.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Nitrosomonas europaea]",1A-Prok
"gi|1197242144|ref|WP_086488998.1| form I ribulose bisphosphate carboxylase large subunit [Thioflexothrix psekupsii] >gi|873330566|gb|AKP45362.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Thioflexothrix psekupsii] >gi|1194701709|gb|OUD12083.1| ribulose-bisphosphate carboxylase large subunit [Thioflexothrix psekupsii]",1A-Prok
gi|1497861215|gb|RMD80382.1| form I ribulose bisphosphate carboxylase large subunit [Gammaproteobacteria bacterium],1A-Prok
gi|655965241|ref|WP_029007892.1| form I ribulose bisphosphate carboxylase large subunit [Azospirillum halopraeferens],1A-Prok
"gi|1222358334|ref|WP_090410985.1| form I ribulose bisphosphate carboxylase large subunit [Nitrosomonas halophila] >gi|1088859962|emb|SDX44259.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Nitrosomonas halophila]",1A-Prok
"gi|1124649259|ref|WP_074929473.1| form I ribulose bisphosphate carboxylase large subunit [Nitrosomonas eutropha] >gi|1097058319|emb|SFU81649.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Nitrosomonas eutropha]",1A-Prok
gi|500302457|ref|WP_011925328.1| Ribulose bisphosphate carboxylase large chain 2 [Bradyrhizobium sp. ORS 278] >gi|158514297|sp|A4YQD3.1|RBL1B_BRASO RecName: Full=Ribulose bisphosphate carboxylase large chain 2; Short=RuBisCO large subunit 2 >gi|146192104|emb|CAL76109.1| Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) [Bradyrhizobium sp. ORS 278],1A-Prok
gi|493840493|ref|WP_006787636.1| form I ribulose bisphosphate carboxylase large subunit [Thiorhodospira sibirica] >gi|349792034|gb|EGZ45901.1| Ribulose bisphosphate carboxylase large chain [Thiorhodospira sibirica ATCC 700588],1A-Prok
"gi|197621296|gb|ACH70420.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [uncultured bacterium]",1A-Prok
"gi|664643797|gb|AIF31472.1| ribulose-1,5-bisphosphate carboxylase/oxygenase form I large subunit [uncultured bacterium]",1A-Prok
"gi|940342075|ref|WP_054967092.1| form I ribulose bisphosphate carboxylase large subunit [Thiohalorhabdus denitrificans] >gi|939540493|gb|KPV39247.1| ribulose 1,5-bisphosphate carboxylase [Thiohalorhabdus denitrificans] >gi|1081445466|emb|SCX74886.1| ribulose-bisphosphate carboxylase large chain [Thiohalorhabdus denitrificans]",1A-Prok
gi|656110307|ref|WP_029133841.1| form I ribulose bisphosphate carboxylase large subunit [Sedimenticola selenatireducens] >gi|1321750697|gb|PLX59640.1| ribulose-bisphosphate carboxylase large subunit [Sedimenticola selenatireducens],1A-Prok
"gi|1246821963|ref|WP_096406537.1| form I ribulose bisphosphate carboxylase large subunit [Halorhodospira halochloris] >gi|998620610|dbj|BAU56542.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Halorhodospira halochloris]",1A-Prok
"gi|1001837526|gb|KXS32127.1| Ribulose 1,5-bisphosphate carboxylase large subunit [Candidatus Gallionella acididurans] >gi|1232606106|gb|OYY45665.1| ribulose-bisphosphate carboxylase large subunit [Gallionellales bacterium 35-53-114] >gi|1232737391|gb|OYZ63954.1| ribulose-bisphosphate carboxylase large subunit [Gallionellales bacterium 24-53-125] >gi|1232901924|gb|OZB09218.1| ribulose-bisphosphate carboxylase large subunit [Gallionellales bacterium 39-52-133]",1A-Prok
img_2264877716_46,IIIc
CG08_land_8_20_14_0.20_scaffold_141789_1,IIIc
bjp_ig2158_scaffold_0_692,III-like
"gwf1_scaffold_1414_10 Ribulose bisphosphate carboxylase, type III {ECO:0000313|EMBL:KKQ17864.1}; Flags: Fragment;; TaxID=1619098 species=""Bacteria; candidate division WS6.;"" source=""candidate division WS6 bacterium GW2011_ id=2494117 bin=""GWF1_WS6_36_8"" species=GWF1_WS6_36_8 genus=unknown taxon_order=unknown taxon_class=unknown phylum=WS6 organism_tax=Dojkabacteria",III-like
"gi|1572539500|emb|VDD88795.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"gi|1572539678|emb|VDD88941.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
UBA4813contig_29569_18,III-like
"gi|1572539488|emb|VDD88789.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
UBA2278contig_10362_8,III-like
UBA3081contig_986_14,III-like
RBC4_45 TARA_037.SAMEA2619970.600.0.22-1.6_181232_40,II
RBC4_34 gi|1211917243|ref|WP_088518856.1|,II
"gi|1246848111|ref|WP_096432599.1| ribulose-bisphosphate carboxylase [Thioclava arenosa] >gi|1246403055|gb|PCD76858.1| ribulose 1,5-bisphosphate carboxylase [Thioclava arenosa]",II
"gi|1490380850|gb|RLA27523.1| ribulose 1,5-bisphosphate carboxylase [Gammaproteobacteria bacterium]",II
RBCSeed_33 TARA_137.SAMEA2623295.40.0.22-3_1214112_2,II
RBC4_31 TARA_076.SAMEA2621242.800.0.45-0.8_959814_154,II
RBC4_74 TARA_037.SAMEA2619970.600.0.22-1.6_27685_12,II
"gi|1430747457|ref|WP_113889200.1| ribulose-bisphosphate carboxylase [Roseiarcus fermentans] >gi|1423362278|gb|RBP14062.1| ribulose 1,5-bisphosphate carboxylase large subunit [Roseiarcus fermentans]",II
RBC_22 gi|269148484|gb|ACZ28625.1|,II
RBC4_78 RIFOXYB2_FULL_PER_41_88_rifoxyb2_full_scaffold_4774_10,II/III
"gi|1572539584|emb|VDD88871.1| RuBisCO long chain, Form II/III [uncultured bacterium]",II/III
RBC_38 gi|406907169|gb|EKD48085.1|,II/III
"gi|1572539554|emb|VDD88846.1| RuBisCO long chain, Form II/III [uncultured bacterium]",II/III
RBC4_72 TARA_037.SAMEA2619970.600.0.22-1.6_1781908_3,II/III
gi|1231963197|gb|OYT26627.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon ex4484_96],unknown
gi|1231991901|gb|OYT52763.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon ex4484_2],unknown
"gi|1572540215|emb|VDD89176.1| RuBisCO long chain, Form III-c [uncultured bacterium]",IIIc
"gwa2_scaffold_913_23 Ribulose bisphosphate carboxylase, type III Tax=GWC2_OD1_39_14 id=5012952 bin=""GWA2_OD1_40_23"" species=GWC2_OD1_39_14 genus=unknown taxon_order=unknown taxon_class=unknown phylum=Parcubacteria organism_tax=GWC2_OD1_39_14, Parcubacteria, Bacteria",IIIc
gi|1491324247|gb|RLI85977.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon],unknown
gi|1231980297|gb|OYT42455.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon ex4484_43],unknown
gi|1491331430|gb|RLI92301.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon] >gi|1491334763|gb|RLI95223.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon] >gi|1491334799|gb|RLI95257.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon],unknown
gi|1491329535|gb|RLI90645.1| type III ribulose-bisphosphate carboxylase [Candidatus Altiarchaeales archaeon],unknown
gi|1129864132|gb|OLS31478.1| Ribulose bisphosphate carboxylase [Candidatus Heimdallarchaeota archaeon AB_125],IIIa
"gi|1604509776|gb|TFG10482.1| ribulose 1,5-bisphosphate carboxylase [Candidatus Heimdallarchaeota archaeon]",IIIa
gi|157092068|gb|ABV21892.1| ribulose bisphosphate carboxylase/oxygenase [Goniotrichopsis reniformis],1D-Euk
"gi|15281545|gb|AAK94305.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Epymenia wilsonis]",1D-Euk
"gi|160256081|gb|ABX11662.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Botryocladia occidentalis]",1D-Euk
"gi|187960566|gb|ACD43547.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Peyssonnelia sp. K103]",1D-Euk
"gi|11993230|gb|AAG42653.1|AF212191_1 ribulose-1,5-bisphosphate carboxylase/oxygenase [Mychodea hamata]",1D-Euk
"gi|1572539939|emb|VDD88973.1| RuBisCO long chain, Form III-like [uncultured bacterium]",III-like
"gwa2_scaffold_143220_2 Ribulose bisphosphate carboxylase, type III Tax=OP11_GWA2_32_13 id=2264872 bin=""OP11_GWA2_32_13"" species=OP11_GWA2_32_13 genus=unknown taxon_order=unknown taxon_class=Roizmanbacteria phylum=Microgenomates organism_tax=OP11_GWA2_32_13, Roizmanbacteria, Microgenomates, Bacteria organism_desc=partial",III-like
RBG_13_scaffold_565_33,III-like
"gi|1520506327|ref|WP_123929203.1| type III ribulose-bisphosphate carboxylase [Thermodesulfitimonas autotrophica] >gi|1519458616|gb|RPF46839.1| ribulose 1,5-bisphosphate carboxylase large subunit [Thermodesulfitimonas autotrophica]",unknown
"gi|506220048|ref|WP_015739823.1| type III ribulose-bisphosphate carboxylase [Ammonifex degensii] >gi|260865840|gb|ACX52946.1| ribulose bisphosphate carboxylase, type III [Ammonifex degensii KC4]",unknown
"gi|505316990|ref|WP_015504092.1| Ribulose-1 5-bisphosphate carboxylase type III [Candidatus Methanomethylophilus alvus] >gi|477554303|gb|AGI84943.1| Ribulose-1,5-bisphosphate carboxylase, Type III [Candidatus Methanomethylophilus alvus Mx1201] >gi|524837522|emb|CDF31192.1| ribulose-1 5-bisphosphate carboxylase/oxygenase large subunit [Methanoculleus sp. CAG:1088] >gi|1509230050|gb|AYQ54382.1| ribulose 1,5-bisphosphate carboxylase large subunit [Candidatus Methanomethylophilus alvus]",IIIa
"gi|1053832554|ref|WP_066076593.1| ribulose 1,5-bisphosphate carboxylase large subunit [methanogenic archaeon ISO4-H5] >gi|992544692|gb|AMH95357.1| ribulose bisphosphate carboxylase RbcL [methanogenic archaeon ISO4-H5]",IIIa
"gi|970468162|ref|WP_058747445.1| ribulose 1,5-bisphosphate carboxylase large subunit [Candidatus Methanomethylophilus sp. 1R26] >gi|969530363|gb|KUE73885.1| ribulose 1,5-bisphosphate carboxylase large subunit [Candidatus Methanomethylophilus sp. 1R26]",IIIa
"gi|505304629|ref|WP_015491731.1| Ribulose 1 5-bisphosphate carboxylase large subunit [Thermoplasmatales archaeon BRNA1] >gi|472831477|gb|AGI47214.1| Ribulose 1,5-bisphosphate carboxylase, large subunit [Thermoplasmatales archaeon BRNA1]",IIIa
gi|1498052643|gb|RMF31056.1| form I ribulose bisphosphate carboxylase large subunit [Chloroflexi bacterium],unknown
TARA_137.SAMEA2623295.40.0.22-3_1836812_2 /annotation=ribulose bisophosphate carboxylase/domain=Bacteria,unknown
"RBG_16_Chloroflexi_63_12_RBG_16_scaffold_36926_4 rbcL; ribulose bisophosphate carboxylase (EC:4.1.1.39) Tax=RBG_16_Chloroflexi_63_12_curated id=87006132 bin=""Chloroflexi bacterium RBG_16_63_12"" species=RBG_16_Chloroflexi_63_12_curated genus=unknown taxon_order=unknown taxon_class=unknown phylum=Chloroflexi organism_tax=RBG_16_Chloroflexi_63_12_curated",unknown
gi|1236894643|ref|WP_095045405.1| form I ribulose bisphosphate carboxylase large subunit [Candidatus Promineofilum breve],unknown
"gi|1491020527|gb|RLF31686.1| ribulose 1,5-bisphosphate carboxylase large subunit [Thermoplasmata archaeon]",IIIa
"gi|1491146544|gb|RLG33748.1| ribulose 1,5-bisphosphate carboxylase large subunit [Methanosarcinales archaeon]",IIIa
"gi|1483839234|gb|RJS71491.1| ribulose 1,5-bisphosphate carboxylase large subunit [Candidatus Syntrophoarchaeum sp. WYZ-LMO15]",IIIa
gi|1497993663|gb|RME84037.1| form I ribulose bisphosphate carboxylase large subunit [Caldilineae bacterium],1-Prok
gi|1497886468|gb|RME00383.1| ribulose-bisphosphate carboxylase large subunit [Calditrichaeota bacterium],1-Prok
gi|1497969438|gb|RME64738.1| form I ribulose bisphosphate carboxylase large subunit [Caldilineae bacterium],1-Prok
"TARA_122.SAMEA2622696.115.0.45-0.8_583741_5 /annotation=ribulose bisphosphate carboxylase, large chain/domain=Eukaryota",1D-Euk
"gi|745699075|gb|AJD20312.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Bostrychia vaga]",1D-Euk
"gi|62241616|emb|CAI30846.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Grateloupia filicina]",1D-Euk
"gi|1070110102|ref|YP_009296635.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (plastid) [Apophlaea sinclairii] >gi|1062595912|gb|AOM65775.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Apophlaea sinclairii]",1D-Euk
"gi|83638207|gb|ABC33844.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit, partial (plastid) [Erythrolobus coxiae] >gi|83638209|gb|ABC33845.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Erythrolobus coxiae]",1D-Euk
"gi|199584499|gb|ACH90376.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Coelarthrum cliftonii]",1D-Euk
"gi|414449427|gb|AFW99929.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Metapeyssonnelia sp. DLB-8375]",1D-Euk
"gi|29726049|gb|AAL46534.1| ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit [Gracilariopsis tenuifrons]",1D-Euk
"gi|985655976|gb|KXA88671.1| ribulose 1,5-bisphosphate carboxylase [candidate division MSBL1 archaeon SCGC-AAA259A05]",unknown
"gi|985674562|gb|KXB05020.1| ribulose 1,5-bisphosphate carboxylase [candidate division MSBL1 archaeon SCGC-AAA382A03]",unknown
"gi|985659386|gb|KXA91689.1| ribulose 1,5-bisphosphate carboxylase [candidate division MSBL1 archaeon SCGC-AAA259A05]",unknown
RBC_36 gi|985672913|gb|KXB03553.1|,unknown
"gi|985667650|gb|KXA98893.1| ribulose 1,5-bisphosphate carboxylase [candidate division MSBL1 archaeon SCGC-AAA259J03]",unknown
gi|1271067907|gb|PHT72509.1| Ribulose bisphosphate carboxylase large chain [Capsicum annuum],1B-Euk
UBA5232contig_5010_25,II/III
RBCSeed_26 gi|818320692|gb|KKQ04046.1|,II/III
RBCSeed_47 gi|1129108785|gb|OLP38317.1|,II
RBCSeed_23 gi|75282237|sp|Q41407.1|RBLL_SYMSP,II
gi|1511874459|ref|WP_123103096.1| ribulose-bisphosphate carboxylase [Acidithiobacillus sp. CJ-2] >gi|1511428490|gb|RNF64278.1| ribulose-bisphosphate carboxylase [Acidithiobacillus sp. CJ-2],II
RBCSeed_16 gi|517100905|ref|WP_018289723.1|,II
RBC2_37 gi|640165948|ref|WP_024807638.1|,II
